2.25;2.10;2.29;6.56;6.21;7.46;3.26;3.05;3.05;125.04;124.79;124.14;1751;5
2.07;1.97;2.06;6.34;6.15;7.25;3.26;3.05;3.05;124.99;124.78;124.16;1751;5
2.07;1.97;2.06;6.34;6.15;7.25;3.26;3.05;3.06;125.03;124.80;124.15;1751;5
2.20;2.00;2.19;6.40;6.13;7.28;3.26;3.05;3.05;125.04;124.84;124.19;1751;5
2.20;2.00;2.19;6.40;6.13;7.28;3.26;3.05;3.06;125.05;124.86;124.20;1751;5
2.16;1.98;2.15;6.45;6.19;7.38;3.26;3.05;3.06;125.05;124.85;124.23;1751;5
2.16;1.98;2.15;6.45;6.19;7.38;3.25;3.06;3.05;125.07;124.86;124.20;1751;5
2.17;2.02;2.19;6.48;6.15;7.41;3.25;3.06;3.05;125.04;124.90;124.20;1751;5
2.17;2.02;2.19;6.48;6.15;7.41;3.25;3.06;3.06;125.04;124.86;124.18;1751;5
2.21;2.01;2.20;6.46;6.13;7.30;3.25;3.06;3.04;124.95;124.80;124.11;1751;5
2.21;2.01;2.20;6.46;6.13;7.30;3.25;3.05;3.05;124.97;124.79;124.09;1751;5
2.14;2.02;2.18;6.45;6.08;7.37;3.23;3.05;3.03;124.68;124.59;123.84;1751;5
2.14;2.02;2.18;6.45;6.08;7.37;3.24;3.05;3.04;124.76;124.67;123.93;1751;5
2.09;1.96;2.12;6.40;6.09;7.29;3.24;3.06;3.04;124.78;124.71;123.95;1751;5
2.09;1.96;2.12;6.40;6.09;7.29;3.24;3.06;3.04;124.79;124.72;123.95;1751;5
2.17;2.03;2.18;6.50;6.20;7.41;3.24;3.06;3.04;124.82;124.73;123.98;1751;5
2.17;2.03;2.18;6.50;6.20;7.41;3.24;3.06;3.04;124.80;124.76;123.99;1751;5
2.18;2.01;2.18;6.54;6.10;7.40;3.24;3.06;3.05;124.77;124.79;124.00;1751;5
2.18;2.01;2.18;6.54;6.10;7.40;3.24;3.06;3.05;124.80;124.76;124.02;1751;5
2.16;2.06;2.18;6.52;6.21;7.36;3.24;3.06;3.05;124.84;124.79;124.04;1751;5
2.16;2.06;2.18;6.52;6.21;7.36;3.24;3.06;3.05;124.84;124.81;124.06;1751;5
2.15;2.01;2.19;6.49;6.17;7.42;3.24;3.06;3.04;124.82;124.77;124.01;1751;5
2.22;2.06;2.22;7.11;6.35;7.80;3.43;3.25;3.20;125.29;125.04;124.12;1707;10
2.22;2.06;2.22;7.11;6.35;7.80;3.44;3.25;3.21;125.29;125.05;124.19;1707;10
2.33;2.16;2.22;7.13;6.55;7.78;3.43;3.23;3.20;125.04;124.82;124.07;1707;10
2.33;2.16;2.22;7.13;6.55;7.78;3.44;3.23;3.20;125.13;124.88;124.24;1707;10
2.19;2.04;2.14;6.99;6.28;7.77;3.44;3.24;3.20;125.19;124.94;124.23;1707;10
2.19;2.04;2.14;6.99;6.28;7.77;3.44;3.23;3.20;125.12;124.86;124.21;1707;10
2.19;2.04;2.18;6.97;6.42;7.69;3.44;3.23;3.21;125.19;124.92;124.26;1707;10
2.19;2.04;2.18;6.97;6.42;7.69;3.44;3.24;3.21;125.12;124.89;124.23;1707;10
2.26;2.10;2.26;7.13;6.36;7.80;3.43;3.24;3.20;125.11;124.86;124.18;1707;10
2.26;2.10;2.26;7.13;6.36;7.80;3.44;3.23;3.21;125.16;124.90;124.26;1707;10
2.15;1.97;2.18;6.96;6.33;7.72;3.44;3.24;3.21;125.16;124.96;124.22;1707;10
2.30;2.16;2.33;7.09;6.43;7.91;3.43;3.22;3.22;125.02;124.87;124.18;1707;10
2.30;2.16;2.33;7.09;6.43;7.91;3.42;3.24;3.21;125.01;124.95;124.13;1707;10
2.24;2.02;2.25;7.16;6.32;7.81;3.42;3.24;3.21;124.99;124.92;124.13;1707;10
2.24;2.02;2.25;7.16;6.32;7.81;3.42;3.25;3.21;125.08;124.98;124.17;1707;10
2.17;2.04;2.19;7.16;6.31;7.82;3.43;3.25;3.21;125.06;124.96;124.20;1707;10
2.17;2.04;2.19;7.16;6.31;7.82;3.42;3.25;3.21;125.03;124.97;124.13;1707;10
2.28;2.11;2.27;7.20;6.41;7.84;3.40;3.24;3.19;124.77;124.67;123.86;1707;10
2.28;2.11;2.27;7.20;6.41;7.84;3.40;3.24;3.19;124.84;124.75;123.91;1707;10
2.29;2.14;2.29;7.22;6.42;7.84;3.41;3.24;3.20;124.86;124.77;123.97;1707;10
2.29;2.14;2.29;7.22;6.42;7.84;3.41;3.24;3.19;124.85;124.74;123.92;1707;10
2.21;2.07;2.19;7.12;6.39;7.79;3.41;3.23;3.20;124.83;124.73;123.93;1707;10
2.19;2.03;2.20;7.12;6.38;7.81;3.43;3.25;3.21;125.10;124.96;124.19;1707;10
2.19;2.03;2.20;7.12;6.38;7.81;3.42;3.26;3.21;125.07;124.96;124.15;1707;10
2.23;2.05;2.20;7.27;6.46;7.80;3.42;3.25;3.21;125.01;124.89;124.10;1707;10
2.23;2.05;2.20;7.27;6.46;7.80;3.42;3.25;3.21;124.98;124.87;124.06;1707;10
2.28;2.12;2.28;7.21;6.46;7.91;3.42;3.25;3.21;124.99;124.90;124.10;1707;10
2.28;2.12;2.28;7.21;6.46;7.91;3.42;3.26;3.21;125.07;124.97;124.12;1707;10
2.20;2.02;2.18;7.23;6.43;7.80;3.42;3.25;3.21;125.01;124.92;124.12;1707;10
2.20;2.02;2.18;7.23;6.43;7.80;3.43;3.26;3.21;125.06;124.95;124.10;1707;10
2.19;2.05;2.20;7.20;6.41;7.88;3.42;3.26;3.21;125.04;124.94;124.13;1707;10
2.19;2.05;2.20;7.20;6.41;7.88;3.42;3.26;3.20;125.08;124.94;124.07;1707;10
2.28;2.15;2.28;7.24;6.55;7.93;3.40;3.23;3.18;124.67;124.55;123.74;1707;10
2.08;1.93;2.04;6.91;6.05;7.41;3.65;3.51;3.47;124.63;124.66;123.78;1646;15
2.08;1.93;2.04;6.91;6.05;7.41;3.66;3.51;3.46;124.68;124.65;123.81;1646;15
2.06;1.94;2.08;6.91;6.10;7.55;3.66;3.51;3.46;124.72;124.66;123.84;1646;15
2.06;1.94;2.08;6.91;6.10;7.55;3.66;3.51;3.46;124.74;124.66;123.84;1646;15
2.13;2.04;2.14;6.96;6.14;7.57;3.67;3.51;3.46;124.79;124.71;123.87;1646;15
2.13;2.04;2.14;6.96;6.14;7.57;3.67;3.51;3.46;124.77;124.71;123.88;1646;15
2.12;1.96;2.12;7.05;6.07;7.58;3.67;3.51;3.46;124.79;124.69;123.85;1646;15
2.12;1.96;2.12;7.05;6.07;7.58;3.66;3.51;3.46;124.69;124.65;123.80;1646;15
2.25;2.09;2.24;7.15;6.20;7.64;3.67;3.51;3.47;124.80;124.71;123.89;1646;15
2.25;2.09;2.24;7.15;6.20;7.64;3.68;3.53;3.48;125.04;124.97;124.15;1646;15
1.90;1.76;1.90;6.90;6.02;7.45;3.68;3.52;3.48;125.02;124.90;124.10;1646;15
2.21;2.19;2.28;6.92;6.45;7.71;3.70;3.43;3.43;124.57;123.95;123.33;1646;15
2.35;2.53;2.54;6.71;6.87;7.84;3.72;3.43;3.42;124.63;123.96;123.38;1646;15
2.35;2.53;2.54;6.71;6.87;7.84;3.71;3.44;3.44;124.64;124.11;123.52;1646;15
2.15;1.94;2.04;6.91;6.25;7.41;3.73;3.41;3.43;124.60;123.84;123.37;1646;15
2.15;1.94;2.04;6.91;6.25;7.41;3.72;3.42;3.42;124.54;123.85;123.32;1646;15
2.27;2.09;2.26;6.88;6.14;7.54;3.72;3.41;3.42;124.49;123.77;123.24;1646;15
2.27;2.09;2.26;6.88;6.14;7.54;3.74;3.39;3.43;124.58;123.73;123.34;1646;15
2.18;1.98;2.11;6.88;6.17;7.43;3.68;3.42;3.40;124.25;123.72;123.07;1646;15
2.18;1.98;2.11;6.88;6.17;7.43;3.67;3.43;3.40;124.05;123.60;122.94;1646;15
2.18;1.98;2.11;6.88;6.17;7.43;3.66;3.43;3.41;124.00;123.57;122.91;1646;15
2.39;2.09;2.30;7.31;6.07;7.61;3.71;3.42;3.42;124.47;123.82;123.29;1646;15
2.19;1.94;2.19;7.10;5.95;7.60;3.62;3.44;3.46;124.00;123.83;123.24;1646;15
2.05;1.78;1.84;7.12;6.14;7.16;3.58;3.47;3.37;123.46;123.45;122.47;1646;15
2.05;1.78;1.84;7.12;6.14;7.16;3.58;3.46;3.43;123.61;123.63;122.84;1646;15
2.28;2.01;2.27;7.24;5.92;7.65;3.58;3.47;3.42;123.72;123.85;122.96;1646;15
2.28;2.01;2.27;7.24;5.92;7.65;3.58;3.46;3.44;123.77;123.90;123.09;1646;15
2.14;1.87;2.11;7.07;6.06;7.55;3.58;3.46;3.43;123.64;123.66;122.96;1646;15
2.14;1.87;2.11;7.07;6.06;7.55;3.57;3.46;3.49;123.81;123.95;123.32;1646;15
1.98;1.86;1.86;6.97;6.23;7.16;3.61;3.46;3.44;123.96;123.94;123.21;1646;15
1.98;1.86;1.86;6.97;6.23;7.16;3.61;3.47;3.46;124.14;124.15;123.44;1646;15
1.94;1.83;2.06;6.80;6.05;7.60;3.60;3.46;3.46;124.01;124.04;123.35;1646;15
1.94;1.83;2.06;6.80;6.05;7.60;3.59;3.45;3.48;123.98;124.02;123.43;1646;15
2.04;2.02;2.09;5.91;5.49;6.54;4.10;3.88;3.90;124.03;123.75;123.12;1579;20
2.04;2.02;2.09;5.91;5.49;6.54;4.06;3.90;3.89;123.78;123.60;122.88;1579;20
2.25;2.03;2.17;6.36;5.21;6.55;4.06;3.90;3.90;123.79;123.65;122.98;1579;20
2.25;2.03;2.17;6.36;5.21;6.55;4.08;3.88;3.89;123.82;123.54;122.89;1579;20
2.17;2.15;2.25;5.92;5.53;6.66;4.09;3.87;3.88;123.75;123.39;122.77;1579;20
2.17;2.15;2.25;5.92;5.53;6.66;4.09;3.85;3.88;123.61;123.16;122.59;1579;20
2.17;2.15;2.25;5.92;5.53;6.66;4.07;3.89;3.88;123.75;123.57;122.84;1579;20
2.13;1.77;2.03;6.29;4.84;6.44;4.06;3.89;3.87;123.74;123.55;122.81;1579;20
2.13;1.77;2.03;6.29;4.84;6.44;4.05;3.87;3.89;123.40;123.20;122.59;1579;20
2.26;2.14;2.16;6.12;5.41;6.33;4.05;3.87;3.90;123.46;123.25;122.65;1579;20
2.26;2.14;2.16;6.12;5.41;6.33;4.07;3.88;3.90;123.68;123.42;122.84;1579;20
2.39;2.35;2.34;6.17;5.73;6.45;4.06;3.89;3.91;123.73;123.53;122.91;1579;20
2.39;2.35;2.34;6.17;5.73;6.45;4.08;3.88;3.91;123.79;123.44;122.83;1579;20
1.85;1.77;1.94;5.92;5.33;6.47;4.10;3.86;3.89;123.84;123.36;122.73;1579;20
1.85;1.77;1.94;5.92;5.33;6.47;4.08;3.89;3.92;123.91;123.65;123.03;1579;20
2.10;1.71;1.94;6.33;4.97;6.37;4.05;3.92;3.91;123.91;123.82;123.05;1579;20
2.10;1.71;1.94;6.33;4.97;6.37;4.07;3.88;3.90;123.63;123.34;122.70;1579;20
2.25;2.22;2.30;6.06;5.61;6.67;4.08;3.85;3.89;123.65;123.21;122.64;1579;20
2.25;2.22;2.30;6.06;5.61;6.67;4.08;3.83;3.87;123.26;122.80;122.25;1579;20
2.36;2.28;2.36;6.07;5.54;6.57;4.06;3.88;3.88;123.49;123.25;122.50;1579;20
2.36;2.28;2.36;6.07;5.54;6.57;4.06;3.88;3.86;123.29;123.04;122.25;1579;20
2.03;1.89;2.03;6.11;5.29;6.53;4.08;3.85;3.88;123.48;122.99;122.40;1579;20
2.17;2.30;2.29;5.70;5.79;6.50;4.09;3.87;3.82;123.34;122.92;122.16;1579;20
2.17;2.30;2.29;5.70;5.79;6.50;4.05;3.92;3.85;123.35;123.22;122.35;1579;20
2.00;1.50;1.93;6.25;4.33;6.38;4.06;3.91;3.87;123.45;123.27;122.51;1579;20
2.00;1.50;1.93;6.25;4.33;6.38;4.11;3.88;3.88;123.75;123.30;122.64;1579;20
1.74;1.71;1.70;5.59;5.19;5.91;4.10;3.86;3.88;123.66;123.20;122.62;1579;20
1.74;1.71;1.70;5.59;5.19;5.91;4.08;3.88;3.89;123.48;123.16;122.52;1579;20
2.21;1.92;2.03;6.12;4.98;6.07;4.06;3.88;3.86;123.37;123.14;122.40;1579;20
2.21;1.92;2.03;6.12;4.98;6.07;4.06;3.85;3.86;123.07;122.73;122.07;1579;20
2.36;2.30;2.47;5.98;5.30;6.65;4.05;3.86;3.82;122.84;122.52;121.75;1579;20
2.36;2.30;2.47;5.98;5.30;6.65;4.09;3.81;3.85;123.09;122.47;121.96;1579;20
1.76;1.78;1.80;5.58;5.21;6.10;4.09;3.84;3.84;123.26;122.73;122.10;1579;20
