2.28;2.25;2.42;7.83;7.91;8.30;2.00;2.01;1.98;126.12;125.87;125.39;1582;5
1.91;1.68;1.90;7.77;7.53;7.81;2.00;2.01;1.98;126.24;125.95;125.50;1582;5
1.91;1.68;1.90;7.77;7.53;7.81;2.00;2.01;1.97;126.11;125.84;125.35;1582;5
2.04;2.01;2.15;7.63;7.82;8.04;2.00;2.01;1.98;126.23;125.90;125.47;1582;5
2.04;2.01;2.15;7.63;7.82;8.04;2.00;2.01;1.98;126.13;125.90;125.39;1582;5
2.09;1.88;2.12;7.85;7.65;7.97;2.01;2.00;1.99;126.24;125.95;125.52;1582;5
2.09;1.88;2.12;7.85;7.65;7.97;2.00;2.00;1.98;126.28;125.98;125.54;1582;5
2.02;2.00;2.11;7.62;7.86;7.95;2.00;2.01;1.99;126.32;126.06;125.61;1582;5
2.02;2.00;2.11;7.62;7.86;7.95;2.01;2.01;1.99;126.36;126.11;125.69;1582;5
2.08;1.95;2.11;7.82;7.78;8.00;2.01;2.00;1.99;126.36;125.97;125.65;1582;5
2.08;1.95;2.11;7.82;7.78;8.00;2.01;2.00;1.99;126.37;126.02;125.68;1582;5
2.16;2.04;2.25;7.82;7.80;8.16;2.01;2.00;1.99;126.34;125.95;125.60;1582;5
2.18;2.13;2.24;7.77;7.87;7.97;2.01;2.00;1.99;126.29;125.91;125.58;1582;5
2.18;2.13;2.24;7.77;7.87;7.97;2.01;2.01;1.99;126.37;125.98;125.58;1582;5
2.15;2.05;2.26;7.75;7.83;8.14;2.01;2.00;1.99;126.30;126.00;125.66;1582;5
2.15;2.05;2.26;7.75;7.83;8.14;2.01;2.00;1.99;126.28;125.94;125.60;1582;5
2.20;2.04;2.19;7.89;7.77;7.93;2.01;2.00;1.99;126.27;125.85;125.54;1582;5
2.20;2.04;2.19;7.89;7.77;7.93;2.01;2.00;1.99;126.30;125.88;125.53;1582;5
2.17;2.09;2.29;7.74;7.86;8.07;2.01;2.00;1.99;126.32;125.99;125.64;1582;5
2.17;2.09;2.29;7.74;7.86;8.07;2.01;2.00;1.99;126.29;125.90;125.57;1582;5
2.16;2.01;2.20;7.81;7.76;8.01;2.01;2.00;1.99;126.19;125.80;125.50;1582;5
2.16;2.01;2.20;7.81;7.76;8.01;2.01;2.00;1.99;126.36;125.99;125.66;1582;5
2.18;1.98;2.09;5.89;5.75;5.73;2.26;2.24;2.23;125.88;125.51;125.04;1568;10
2.18;1.98;2.09;5.89;5.75;5.73;2.26;2.24;2.24;125.88;125.50;125.11;1568;10
2.06;1.98;2.17;5.62;5.74;5.96;2.26;2.24;2.23;125.90;125.45;125.09;1568;10
2.06;1.98;2.17;5.62;5.74;5.96;2.27;2.24;2.23;125.89;125.37;125.03;1568;10
2.09;2.00;2.20;5.69;5.71;5.94;2.27;2.24;2.23;125.95;125.44;124.99;1568;10
2.09;2.00;2.20;5.69;5.71;5.94;2.26;2.24;2.23;125.98;125.49;125.16;1568;10
2.08;1.99;2.18;5.70;5.75;5.97;2.27;2.24;2.23;126.00;125.43;125.06;1568;10
2.08;1.99;2.18;5.70;5.75;5.97;2.27;2.25;2.24;126.06;125.65;125.28;1568;10
2.07;1.96;2.09;5.66;5.69;5.78;2.27;2.24;2.23;126.11;125.59;125.18;1568;10
2.07;1.96;2.09;5.66;5.69;5.78;2.27;2.24;2.24;126.07;125.49;125.22;1568;10
2.18;2.05;2.21;5.81;5.78;5.93;2.26;2.24;2.24;126.02;125.56;125.16;1568;10
2.21;2.05;2.26;5.89;5.77;6.06;2.27;2.25;2.24;126.10;125.72;125.23;1568;10
2.21;2.05;2.26;5.89;5.77;6.06;2.27;2.25;2.24;126.16;125.75;125.33;1568;10
2.16;2.08;2.17;5.76;5.85;5.85;2.27;2.25;2.24;126.05;125.63;125.18;1568;10
2.16;2.08;2.17;5.76;5.85;5.85;2.27;2.25;2.23;126.02;125.60;125.15;1568;10
2.12;1.94;2.16;5.85;5.73;5.96;2.27;2.25;2.24;126.05;125.63;125.17;1568;10
2.12;1.94;2.16;5.85;5.73;5.96;2.25;2.25;2.23;125.65;125.46;124.99;1568;10
2.41;2.33;2.39;5.94;6.00;5.90;2.26;2.25;2.22;125.91;125.57;124.98;1568;10
2.41;2.33;2.39;5.94;6.00;5.90;2.27;2.24;2.23;126.08;125.60;125.18;1568;10
2.37;2.30;2.44;5.77;5.80;5.98;2.30;2.28;2.26;127.26;126.83;126.30;1568;10
2.37;2.30;2.44;5.77;5.80;5.98;2.30;2.28;2.26;127.20;126.75;126.20;1568;10
2.34;2.21;2.40;5.84;5.77;6.06;2.30;2.28;2.26;127.23;126.80;126.28;1568;10
2.34;2.21;2.40;5.84;5.77;6.06;2.30;2.28;2.26;127.33;126.80;126.31;1568;10
2.22;2.19;2.29;5.79;5.86;6.00;2.30;2.28;2.26;127.30;126.81;126.31;1568;10
2.22;2.19;2.29;5.79;5.86;6.00;2.30;2.28;2.26;127.28;126.80;126.27;1568;10
2.37;2.22;2.38;5.88;5.82;6.03;2.30;2.28;2.26;127.25;126.80;126.30;1568;10
2.37;2.22;2.38;5.88;5.82;6.03;2.30;2.28;2.26;127.28;126.79;126.28;1568;10
2.31;2.23;2.35;5.79;5.80;5.97;2.30;2.28;2.26;127.30;126.80;126.34;1568;10
2.31;2.23;2.35;5.79;5.80;5.97;2.30;2.28;2.26;127.33;126.83;126.32;1568;10
2.47;2.33;2.48;4.99;4.95;5.14;2.58;2.57;2.55;126.61;126.30;125.70;1548;15
2.44;2.28;2.43;5.03;4.94;5.09;2.59;2.56;2.56;126.60;126.25;125.70;1548;15
2.44;2.28;2.43;5.03;4.94;5.09;2.58;2.56;2.55;126.55;126.21;125.65;1548;15
2.52;2.37;2.53;5.11;5.04;5.21;2.58;2.56;2.55;126.48;126.18;125.58;1548;15
2.52;2.37;2.53;5.11;5.04;5.21;2.57;2.56;2.55;126.52;126.26;125.66;1548;15
2.52;2.37;2.52;5.00;5.02;5.13;2.59;2.56;2.56;126.62;126.20;125.73;1548;15
2.52;2.37;2.52;5.00;5.02;5.13;2.59;2.56;2.56;126.58;126.16;125.74;1548;15
2.58;2.46;2.56;4.97;5.00;5.14;2.59;2.56;2.56;126.58;126.10;125.66;1548;15
2.58;2.46;2.56;4.97;5.00;5.14;2.59;2.56;2.56;126.59;126.16;125.73;1548;15
2.52;2.36;2.51;5.02;5.03;5.13;2.59;2.56;2.56;126.64;126.12;125.75;1548;15
2.52;2.36;2.51;5.02;5.03;5.13;2.59;2.56;2.56;126.63;126.20;125.80;1548;15
2.53;2.33;2.51;5.03;4.90;5.10;2.59;2.56;2.56;126.66;126.20;125.79;1548;15
2.53;2.33;2.51;5.03;4.90;5.10;2.59;2.57;2.56;126.62;126.26;125.78;1548;15
2.57;2.39;2.56;5.01;5.00;5.06;2.59;2.56;2.56;126.66;126.18;125.78;1548;15
2.57;2.39;2.56;5.01;5.00;5.06;2.59;2.56;2.56;126.61;126.23;125.77;1548;15
2.57;2.36;2.56;5.03;4.91;5.16;2.59;2.56;2.56;126.62;126.22;125.74;1548;15
2.55;2.42;2.53;5.07;5.10;5.19;2.59;2.57;2.56;126.73;126.32;125.85;1548;15
2.55;2.42;2.53;5.07;5.10;5.19;2.59;2.57;2.56;126.76;126.33;125.83;1548;15
2.54;2.40;2.54;5.07;5.01;5.21;2.59;2.57;2.57;126.71;126.28;125.84;1548;15
2.54;2.40;2.54;5.07;5.01;5.21;2.59;2.56;2.57;126.73;126.23;125.83;1548;15
2.53;2.42;2.52;5.02;5.04;5.11;2.59;2.57;2.56;126.78;126.36;125.92;1548;15
2.53;2.42;2.52;5.02;5.04;5.11;2.59;2.57;2.56;126.81;126.37;125.90;1548;15
2.52;2.38;2.53;5.03;5.04;5.21;2.59;2.57;2.56;126.79;126.36;125.95;1548;15
2.52;2.38;2.53;5.03;5.04;5.21;2.59;2.56;2.57;126.82;126.31;125.92;1548;15
2.53;2.41;2.54;5.04;5.07;5.18;2.59;2.57;2.56;126.78;126.35;125.91;1548;15
2.53;2.41;2.54;5.04;5.07;5.18;2.60;2.57;2.56;126.82;126.36;125.88;1548;15
2.51;2.40;2.53;5.02;5.07;5.17;2.60;2.57;2.57;126.83;126.36;125.97;1548;15
2.46;2.42;2.53;4.10;4.22;4.24;3.05;3.03;3.03;127.19;126.77;126.33;1524;20
2.43;2.31;2.46;4.06;3.95;4.10;3.04;3.02;3.03;127.24;126.73;126.25;1524;20
2.43;2.31;2.46;4.06;3.95;4.10;3.05;3.02;3.03;127.29;126.75;126.32;1524;20
2.40;2.37;2.53;4.01;4.09;4.18;3.05;3.03;3.03;127.32;126.82;126.34;1524;20
2.40;2.37;2.53;4.01;4.09;4.18;3.05;3.02;3.03;127.34;126.85;126.40;1524;20
2.44;2.35;2.45;4.13;4.15;4.18;3.04;3.02;3.03;127.36;126.80;126.41;1524;20
2.44;2.35;2.45;4.13;4.15;4.18;3.05;3.03;3.04;127.35;126.83;126.43;1524;20
2.42;2.33;2.47;3.92;3.91;4.04;3.05;3.03;3.03;127.42;126.89;126.44;1524;20
2.42;2.33;2.47;3.92;3.91;4.04;3.05;3.02;3.03;127.44;126.91;126.47;1524;20
2.39;2.35;2.48;4.05;4.14;4.19;3.05;3.02;3.03;127.51;126.90;126.51;1524;20
2.39;2.35;2.48;4.05;4.14;4.19;3.05;3.02;3.03;127.49;126.89;126.50;1524;20
2.38;2.30;2.44;4.00;4.04;4.14;3.07;3.03;3.04;127.88;127.15;126.83;1524;20
2.41;2.34;2.47;4.09;4.14;4.22;3.06;3.02;3.03;127.85;127.10;126.82;1524;20
2.41;2.34;2.47;4.09;4.14;4.22;3.07;3.02;3.05;127.81;127.07;126.78;1524;20
2.42;2.37;2.47;3.94;4.06;4.02;3.06;3.02;3.04;127.84;127.02;126.81;1524;20
2.42;2.37;2.47;3.94;4.06;4.02;3.07;3.03;3.04;127.86;127.05;126.82;1524;20
2.40;2.34;2.44;4.08;4.05;4.23;3.06;3.02;3.03;127.84;127.07;126.85;1524;20
2.40;2.34;2.44;4.08;4.05;4.23;3.07;3.03;3.04;127.86;127.06;126.85;1524;20
2.43;2.36;2.46;4.08;4.13;4.14;3.07;3.03;3.04;127.87;127.08;126.87;1524;20
2.43;2.36;2.46;4.08;4.13;4.14;3.08;3.03;3.04;127.89;127.13;126.86;1524;20
2.45;2.32;2.51;4.11;4.04;4.28;3.06;3.02;3.03;127.85;127.15;126.81;1524;20
2.45;2.32;2.51;4.11;4.04;4.28;3.07;3.03;3.04;127.81;127.11;126.78;1524;20
2.38;2.34;2.43;3.81;3.94;3.92;3.06;3.03;3.05;127.87;127.17;126.87;1524;20
2.39;2.31;2.45;4.06;4.06;4.17;3.07;3.03;3.05;127.80;127.07;126.85;1524;20
2.39;2.31;2.45;4.06;4.06;4.17;3.06;3.02;3.05;127.78;127.03;126.80;1524;20
2.41;2.35;2.46;4.01;4.11;4.11;3.06;3.03;3.04;127.80;127.11;126.81;1524;20
2.41;2.35;2.46;4.01;4.11;4.11;3.07;3.03;3.04;127.82;127.12;126.83;1524;20
2.34;2.23;2.38;3.96;3.95;4.07;3.07;3.02;3.05;127.79;127.04;126.83;1524;20
2.34;2.23;2.38;3.96;3.95;4.07;3.07;3.02;3.05;127.88;127.09;126.87;1524;20
2.33;2.27;2.39;4.02;4.08;4.10;3.07;3.03;3.04;127.83;127.13;126.89;1524;20
2.33;2.27;2.39;4.02;4.08;4.10;3.06;3.03;3.04;127.85;127.15;126.86;1524;20
2.37;2.26;2.44;4.06;4.04;4.22;3.07;3.02;3.04;127.83;127.09;126.86;1524;20
2.37;2.26;2.44;4.06;4.04;4.22;3.06;3.02;3.04;127.89;127.12;126.89;1524;20
