130.45,130.04,100.87,100.88,112.34,113.85,218.00,-390.00,165.00,-3833.00,561.00,3263.00'
130.45,130.04,100.87,100.88,112.34,113.85,239.00,-385.00,138.00,-3766.00,367.00,3385.00'
130.45,130.04,100.87,100.88,112.34,113.85,261.00,-379.00,110.00,-3673.00,163.00,3495.00'
130.45,130.04,100.87,100.88,112.34,113.85,283.00,-374.00,83.00,-3576.00,-32.00,3593.00'
130.45,130.04,100.87,100.88,112.34,113.85,302.00,-369.00,58.00,-3474.00,-223.00,3680.00'
130.45,130.04,100.87,100.88,112.34,113.85,320.00,-364.00,37.00,-3353.00,-412.00,3748.00'
130.45,130.04,100.87,100.88,112.34,113.85,336.00,-360.00,15.00,-3225.00,-593.00,3802.00'
130.45,130.04,100.87,100.88,112.34,113.85,353.00,-355.00,-6.00,-3088.00,-773.00,3843.00'
130.45,130.04,100.87,100.88,112.34,113.85,367.00,-350.00,-25.00,-2940.00,-949.00,3870.00'
130.45,130.04,100.87,100.88,112.34,113.85,377.00,-345.00,-41.00,-2789.00,-1117.00,3887.00'
130.45,130.04,100.87,100.88,112.34,113.85,383.00,-339.00,-52.00,-2630.00,-1289.00,3899.00'
130.45,130.04,100.87,100.88,112.34,113.85,385.00,-333.00,-60.00,-2463.00,-1466.00,3909.00'
130.45,130.04,100.87,100.88,112.34,113.85,389.00,-327.00,-71.00,-2291.00,-1644.00,3915.00'
130.45,130.04,100.87,100.88,112.34,113.85,394.00,-319.00,-83.00,-2113.00,-1830.00,3921.00'
130.45,130.04,100.87,100.88,112.34,113.85,395.00,-309.00,-95.00,-1929.00,-2025.00,3931.00'
130.45,130.04,100.87,100.88,112.34,113.85,394.00,-296.00,-107.00,-1740.00,-2218.00,3935.00'
130.45,130.04,100.87,100.88,112.34,113.85,392.00,-282.00,-118.00,-1560.00,-2397.00,3934.00'
130.45,130.04,100.87,100.88,112.34,113.85,389.00,-269.00,-129.00,-1377.00,-2583.00,3935.00'
130.45,130.04,100.87,100.88,112.34,113.85,387.00,-251.00,-145.00,-1177.00,-2769.00,3924.00'
130.45,130.04,100.87,100.88,112.34,113.85,385.00,-232.00,-163.00,-993.00,-2925.00,3898.00'
130.45,130.04,100.87,100.88,112.34,113.85,384.00,-211.00,-182.00,-806.00,-3082.00,3867.00'
130.45,130.04,100.87,100.88,112.34,113.85,381.00,-188.00,-203.00,-606.00,-3239.00,3823.00'
130.45,130.04,100.87,100.88,112.34,113.85,378.00,-165.00,-223.00,-409.00,-3378.00,3763.00'
130.45,130.04,100.87,100.88,112.34,113.85,374.00,-141.00,-243.00,-205.00,-3506.00,3688.00'
130.45,130.04,100.87,100.88,112.34,113.85,371.00,-115.00,-265.00,-5.00,-3609.00,3592.00'
130.45,130.04,100.87,100.88,112.34,113.85,366.00,-91.00,-286.00,189.00,-3694.00,3487.00'
130.45,130.04,100.87,100.88,112.34,113.85,362.00,-68.00,-304.00,379.00,-3766.00,3371.00'
130.45,130.04,100.87,100.88,112.34,113.85,358.00,-47.00,-321.00,562.00,-3819.00,3240.00'
130.45,130.04,100.87,100.88,112.34,113.85,353.00,-27.00,-337.00,744.00,-3860.00,3102.00'
130.45,130.04,100.87,100.88,112.34,113.85,348.00,-8.00,-352.00,924.00,-3888.00,2951.00'
130.45,130.04,100.87,100.88,112.34,113.85,343.00,9.00,-364.00,1095.00,-3906.00,2798.00'
130.45,130.04,100.87,100.88,112.34,113.85,337.00,23.00,-371.00,1262.00,-3918.00,2645.00'
130.45,130.04,100.87,100.88,112.34,113.85,331.00,33.00,-376.00,1433.00,-3930.00,2485.00'
130.45,130.04,100.87,100.88,112.34,113.85,324.00,44.00,-380.00,1606.00,-3941.00,2321.00'
130.45,130.04,100.87,100.88,112.34,113.85,317.00,57.00,-387.00,1790.00,-3951.00,2149.00'
130.45,130.04,100.87,100.88,112.34,113.85,308.00,72.00,-392.00,1990.00,-3961.00,1959.00'
130.45,130.04,100.87,100.88,112.34,113.85,296.00,87.00,-394.00,2186.00,-3963.00,1765.00'
130.45,130.04,100.87,100.88,112.34,113.85,282.00,102.00,-396.00,2358.00,-3962.00,1594.00'
130.45,130.04,100.87,100.88,112.34,113.85,268.00,117.00,-397.00,2530.00,-3955.00,1415.00'
130.45,130.04,100.87,100.88,112.34,113.85,251.00,135.00,-399.00,2722.00,-3944.00,1210.00'
130.45,130.04,100.87,100.88,112.34,113.85,232.00,157.00,-401.00,2897.00,-3931.00,1026.00'
130.45,130.04,100.87,100.88,112.34,113.85,211.00,179.00,-404.00,3053.00,-3906.00,845.00'
130.45,130.04,100.87,100.88,112.34,113.85,188.00,204.00,-405.00,3214.00,-3865.00,645.00'
130.45,130.04,100.87,100.88,112.34,113.85,163.00,228.00,-405.00,3363.00,-3813.00,448.00'
130.45,130.04,100.87,100.88,112.34,113.85,139.00,251.00,-403.00,3484.00,-3731.00,249.00'
130.45,130.04,100.87,100.88,112.34,113.85,112.00,274.00,-400.00,3581.00,-3635.00,55.00'
130.45,130.04,100.87,100.88,112.34,113.85,86.00,296.00,-396.00,3670.00,-3533.00,-136.00'
130.45,130.04,100.87,100.88,112.34,113.85,62.00,315.00,-391.00,3743.00,-3417.00,-322.00'
130.45,130.04,100.87,100.88,112.34,113.85,41.00,332.00,-387.00,3799.00,-3295.00,-497.00'
130.45,130.04,100.87,100.88,112.34,113.85,20.00,348.00,-381.00,3849.00,-3167.00,-673.00'
130.45,130.04,100.87,100.88,112.34,113.85,-1.00,364.00,-376.00,3885.00,-3031.00,-844.00'
130.45,130.04,100.87,100.88,112.34,113.85,-21.00,378.00,-371.00,3908.00,-2889.00,-1007.00'
130.45,130.04,100.87,100.88,112.34,113.85,-36.00,387.00,-364.00,3921.00,-2736.00,-1170.00'
130.45,130.04,100.87,100.88,112.34,113.85,-48.00,392.00,-358.00,3935.00,-2577.00,-1344.00'
130.45,130.04,100.87,100.88,112.34,113.85,-59.00,395.00,-351.00,3950.00,-2416.00,-1517.00'
130.45,130.04,100.87,100.88,112.34,113.85,-72.00,400.00,-343.00,3956.00,-2246.00,-1691.00'
130.45,130.04,100.87,100.88,112.34,113.85,-85.00,404.00,-333.00,3964.00,-2064.00,-1882.00'
130.45,130.04,100.87,100.88,112.34,113.85,-99.00,405.00,-320.00,3971.00,-1875.00,-2077.00'
130.45,130.04,100.87,100.88,112.34,113.85,-113.00,404.00,-306.00,3976.00,-1693.00,-2265.00'
130.45,130.04,100.87,100.88,112.34,113.85,-125.00,401.00,-290.00,3977.00,-1520.00,-2437.00'
130.45,130.04,100.87,100.88,112.34,113.85,-140.00,398.00,-273.00,3969.00,-1327.00,-2618.00'
130.45,130.04,100.87,100.88,112.34,113.85,-158.00,396.00,-252.00,3956.00,-1134.00,-2800.00'
130.45,130.04,100.87,100.88,112.34,113.85,-177.00,394.00,-230.00,3934.00,-957.00,-2953.00'
130.45,130.04,100.87,100.88,112.34,113.85,-198.00,391.00,-208.00,3898.00,-764.00,-3110.00'
130.45,130.04,100.87,100.88,112.34,113.85,-220.00,387.00,-182.00,3850.00,-564.00,-3261.00'
130.45,130.04,100.87,100.88,112.34,113.85,-241.00,383.00,-156.00,3778.00,-365.00,-3385.00'
130.45,130.04,100.87,100.88,112.34,113.85,-262.00,378.00,-130.00,3692.00,-168.00,-3495.00'
130.45,130.04,100.87,100.88,112.34,113.85,-284.00,373.00,-103.00,3601.00,25.00,-3596.00'
130.45,130.04,100.87,100.88,112.34,113.85,-304.00,369.00,-78.00,3493.00,225.00,-3687.00'
130.45,130.04,100.87,100.88,112.34,113.85,-322.00,365.00,-56.00,3370.00,416.00,-3755.00'
130.45,130.04,100.87,100.88,112.34,113.85,-339.00,361.00,-35.00,3241.00,597.00,-3806.00'
130.45,130.04,100.87,100.88,112.34,113.85,-356.00,356.00,-13.00,3105.00,774.00,-3847.00'
130.45,130.04,100.87,100.88,112.34,113.85,-373.00,353.00,7.00,2962.00,943.00,-3873.00'
130.45,130.04,100.87,100.88,112.34,113.85,-384.00,348.00,23.00,2808.00,1114.00,-3890.00'
130.45,130.04,100.87,100.88,112.34,113.85,-391.00,342.00,35.00,2646.00,1286.00,-3898.00'
130.45,130.04,100.87,100.88,112.34,113.85,-395.00,338.00,45.00,2480.00,1461.00,-3908.00'
130.45,130.04,100.87,100.88,112.34,113.85,-401.00,332.00,55.00,2311.00,1640.00,-3916.00'
130.45,130.04,100.87,100.88,112.34,113.85,-407.00,325.00,69.00,2132.00,1830.00,-3925.00'
130.45,130.04,100.87,100.88,112.34,113.85,-410.00,315.00,82.00,1944.00,2029.00,-3935.00'
130.45,130.04,100.87,100.88,112.34,113.85,-410.00,301.00,95.00,1757.00,2215.00,-3936.00'
130.45,130.04,100.87,100.88,112.34,113.85,-408.00,288.00,108.00,1583.00,2388.00,-3934.00'
130.45,130.04,100.87,100.88,112.34,113.85,-407.00,274.00,120.00,1400.00,2567.00,-3930.00'
130.45,130.04,100.87,100.88,112.34,113.85,-407.00,257.00,137.00,1202.00,2753.00,-3918.00'
130.45,130.04,100.87,100.88,112.34,113.85,-406.00,239.00,155.00,1021.00,2912.00,-3898.00'
130.45,130.04,100.87,100.88,112.34,113.85,-406.00,218.00,175.00,836.00,3063.00,-3863.00'
130.45,130.04,100.87,100.88,112.34,113.85,-404.00,195.00,197.00,626.00,3225.00,-3814.00'
130.45,130.04,100.87,100.88,112.34,113.85,-400.00,171.00,218.00,426.00,3367.00,-3755.00'
130.45,130.04,100.87,100.88,112.34,113.85,-398.00,147.00,239.00,228.00,3490.00,-3681.00'
130.45,130.04,100.87,100.88,112.34,113.85,-395.00,123.00,261.00,26.00,3595.00,-3585.00'
130.45,130.04,100.87,100.88,112.34,113.85,-391.00,98.00,282.00,-169.00,3679.00,-3477.00'
130.45,130.04,100.87,100.88,112.34,113.85,-388.00,76.00,301.00,-360.00,3750.00,-3359.00'
130.45,130.04,100.87,100.88,112.34,113.85,-384.00,55.00,318.00,-545.00,3803.00,-3226.00'
130.45,130.04,100.87,100.88,112.34,113.85,-379.00,35.00,333.00,-726.00,3843.00,-3087.00'
130.45,130.04,100.87,100.88,112.34,113.85,-375.00,16.00,349.00,-904.00,3870.00,-2937.00'
130.45,130.04,100.87,100.88,112.34,113.85,-370.00,-1.00,361.00,-1078.00,3888.00,-2782.00'
130.45,130.04,100.87,100.88,112.34,113.85,-364.00,-15.00,370.00,-1248.00,3902.00,-2627.00'
130.45,130.04,100.87,100.88,112.34,113.85,-359.00,-27.00,376.00,-1422.00,3913.00,-2463.00'
130.45,130.04,100.87,100.88,112.34,113.85,-353.00,-37.00,380.00,-1600.00,3926.00,-2297.00'
130.45,130.04,100.87,100.88,112.34,113.85,-346.00,-51.00,387.00,-1780.00,3935.00,-2127.00'
130.45,130.04,100.87,100.88,112.34,113.85,-337.00,-66.00,393.00,-1968.00,3941.00,-1945.00'
130.45,130.04,100.87,100.88,112.34,113.85,-325.00,-81.00,396.00,-2167.00,3946.00,-1750.00'
130.45,130.04,100.87,100.88,112.34,113.85,-310.00,-98.00,399.00,-2357.00,3946.00,-1564.00'
130.45,130.04,100.87,100.88,112.34,113.85,-295.00,-115.00,400.00,-2530.00,3942.00,-1386.00'
130.45,130.04,100.87,100.88,112.34,113.85,-278.00,-134.00,403.00,-2711.00,3928.00,-1190.00'
130.45,130.04,100.87,100.88,112.34,113.85,-259.00,-155.00,406.00,-2881.00,3911.00,-1005.00'
130.45,130.04,100.87,100.88,112.34,113.85,-238.00,-179.00,409.00,-3038.00,3889.00,-828.00'
130.45,130.04,100.87,100.88,112.34,113.85,-215.00,-205.00,411.00,-3196.00,3850.00,-632.00'
130.45,130.04,100.87,100.88,112.34,113.85,-189.00,-230.00,411.00,-3342.00,3792.00,-433.00'
130.45,130.04,100.87,100.88,112.34,113.85,-165.00,-253.00,410.00,-3464.00,3710.00,-233.00'
130.45,130.04,100.87,100.88,112.34,113.85,-140.00,-275.00,407.00,-3564.00,3616.00,-38.00'
130.45,130.04,100.87,100.88,112.34,113.85,-113.00,-297.00,403.00,-3651.00,3513.00,151.00'
130.45,130.04,100.87,100.88,112.34,113.85,-90.00,-317.00,399.00,-3720.00,3398.00,333.00'
130.45,130.04,100.87,100.88,112.34,113.85,-68.00,-335.00,395.00,-3776.00,3278.00,506.00'
130.45,130.04,100.87,100.88,112.34,113.85,-48.00,-350.00,391.00,-3826.00,3150.00,682.00'
130.45,130.04,100.87,100.88,112.34,113.85,-27.00,-366.00,386.00,-3859.00,3013.00,851.00'
130.45,130.04,100.87,100.88,112.34,113.85,-8.00,-381.00,381.00,-3880.00,2869.00,1014.00'
130.45,130.04,100.87,100.88,112.34,113.85,8.00,-390.00,375.00,-3896.00,2718.00,1179.00'
130.45,130.04,100.87,100.88,112.34,113.85,21.00,-397.00,368.00,-3910.00,2563.00,1346.00'
130.45,130.04,100.87,100.88,112.34,113.85,32.00,-402.00,362.00,-3920.00,2403.00,1515.00'
130.45,130.04,100.87,100.88,112.34,113.85,44.00,-407.00,355.00,-3927.00,2231.00,1693.00'
130.45,130.04,100.87,100.88,112.34,113.85,58.00,-412.00,346.00,-3936.00,2046.00,1887.00'
130.45,130.04,100.87,100.88,112.34,113.85,72.00,-414.00,334.00,-3941.00,1858.00,2080.00'
130.45,130.04,100.87,100.88,112.34,113.85,87.00,-414.00,320.00,-3945.00,1679.00,2263.00'
130.45,130.04,100.87,100.88,112.34,113.85,100.00,-412.00,305.00,-3947.00,1507.00,2437.00'
130.45,130.04,100.87,100.88,112.34,113.85,115.00,-410.00,288.00,-3941.00,1319.00,2615.00'
130.45,130.04,100.87,100.88,112.34,113.85,133.00,-408.00,268.00,-3930.00,1130.00,2793.00'
130.45,130.04,100.87,100.88,112.34,113.85,153.00,-407.00,247.00,-3909.00,949.00,2951.00'
130.45,130.04,100.87,100.88,112.34,113.85,174.00,-406.00,224.00,-3872.00,753.00,3109.00'
130.45,130.04,100.87,100.88,112.34,113.85,196.00,-402.00,199.00,-3824.00,552.00,3261.00'
130.45,130.04,100.87,100.88,112.34,113.85,218.00,-398.00,172.00,-3753.00,355.00,3385.00'
130.45,130.04,100.87,100.88,112.34,113.85,239.00,-394.00,147.00,-3663.00,156.00,3491.00'
130.45,130.04,100.87,100.88,112.34,113.85,261.00,-389.00,121.00,-3572.00,-37.00,3593.00'
130.45,130.04,100.87,100.88,112.34,113.85,281.00,-385.00,96.00,-3469.00,-232.00,3685.00'
130.45,130.04,100.87,100.88,112.34,113.85,300.00,-382.00,74.00,-3348.00,-424.00,3755.00'
130.45,130.04,100.87,100.88,112.34,113.85,318.00,-379.00,53.00,-3222.00,-602.00,3808.00'
130.45,130.04,100.87,100.88,112.34,113.85,335.00,-375.00,32.00,-3084.00,-783.00,3849.00'
130.45,130.04,100.87,100.88,112.34,113.85,351.00,-372.00,12.00,-2936.00,-958.00,3875.00'
130.45,130.04,100.87,100.88,112.34,113.85,363.00,-367.00,-4.00,-2788.00,-1122.00,3892.00'
130.45,130.04,100.87,100.88,112.34,113.85,372.00,-362.00,-18.00,-2628.00,-1296.00,3905.00'
130.45,130.04,100.87,100.88,112.34,113.85,378.00,-357.00,-29.00,-2463.00,-1470.00,3913.00'
130.45,130.04,100.87,100.88,112.34,113.85,384.00,-353.00,-39.00,-2296.00,-1644.00,3920.00'
130.45,130.04,100.87,100.88,112.34,113.85,391.00,-347.00,-53.00,-2119.00,-1832.00,3928.00'
130.45,130.04,100.87,100.88,112.34,113.85,395.00,-338.00,-66.00,-1937.00,-2024.00,3937.00'
130.45,130.04,100.87,100.88,112.34,113.85,397.00,-326.00,-80.00,-1752.00,-2214.00,3943.00'
130.45,130.04,100.87,100.88,112.34,113.85,397.00,-312.00,-93.00,-1573.00,-2391.00,3941.00'
130.45,130.04,100.87,100.88,112.34,113.85,396.00,-298.00,-107.00,-1389.00,-2575.00,3940.00'
130.45,130.04,100.87,100.88,112.34,113.85,396.00,-282.00,-123.00,-1189.00,-2762.00,3929.00'
130.45,130.04,100.87,100.88,112.34,113.85,396.00,-263.00,-143.00,-1004.00,-2917.00,3901.00'
130.45,130.04,100.87,100.88,112.34,113.85,397.00,-243.00,-163.00,-820.00,-3072.00,3870.00'
130.45,130.04,100.87,100.88,112.34,113.85,396.00,-220.00,-186.00,-618.00,-3233.00,3827.00'
130.45,130.04,100.87,100.88,112.34,113.85,393.00,-195.00,-208.00,-415.00,-3372.00,3764.00'
130.45,130.04,100.87,100.88,112.34,113.85,390.00,-172.00,-228.00,-212.00,-3499.00,3688.00'
130.45,130.04,100.87,100.88,112.34,113.85,388.00,-148.00,-250.00,-11.00,-3604.00,3595.00'
130.45,130.04,100.87,100.88,112.34,113.85,384.00,-123.00,-271.00,186.00,-3690.00,3486.00'
130.45,130.04,100.87,100.88,112.34,113.85,380.00,-100.00,-291.00,379.00,-3764.00,3368.00'
130.45,130.04,100.87,100.88,112.34,113.85,377.00,-79.00,-309.00,563.00,-3819.00,3240.00'
130.45,130.04,100.87,100.88,112.34,113.85,373.00,-59.00,-325.00,746.00,-3859.00,3098.00'
130.45,130.04,100.87,100.88,112.34,113.85,369.00,-40.00,-340.00,929.00,-3885.00,2943.00'
130.45,130.04,100.87,100.88,112.34,113.85,365.00,-23.00,-353.00,1101.00,-3904.00,2791.00'
130.45,130.04,100.87,100.88,112.34,113.85,359.00,-8.00,-363.00,1271.00,-3918.00,2636.00'
130.45,130.04,100.87,100.88,112.34,113.85,353.00,5.00,-369.00,1446.00,-3928.00,2470.00'
130.45,130.04,100.87,100.88,112.34,113.85,347.00,16.00,-374.00,1621.00,-3939.00,2305.00'
130.45,130.04,100.87,100.88,112.34,113.85,340.00,29.00,-381.00,1806.00,-3951.00,2132.00'
130.45,130.04,100.87,100.88,112.34,113.85,331.00,45.00,-387.00,2005.00,-3958.00,1940.00'
130.45,130.04,100.87,100.88,112.34,113.85,318.00,61.00,-391.00,2200.00,-3960.00,1748.00'
130.45,130.04,100.87,100.88,112.34,113.85,303.00,78.00,-394.00,2372.00,-3958.00,1578.00'
130.45,130.04,100.87,100.88,112.34,113.85,288.00,96.00,-397.00,2544.00,-3954.00,1399.00'
130.45,130.04,100.87,100.88,112.34,113.85,270.00,115.00,-399.00,2737.00,-3943.00,1194.00'
130.45,130.04,100.87,100.88,112.34,113.85,250.00,138.00,-401.00,2908.00,-3929.00,1013.00'
130.45,130.04,100.87,100.88,112.34,113.85,229.00,162.00,-404.00,3061.00,-3902.00,833.00'
130.45,130.04,100.87,100.88,112.34,113.85,205.00,188.00,-407.00,3220.00,-3861.00,635.00'
130.45,130.04,100.87,100.88,112.34,113.85,180.00,213.00,-407.00,3369.00,-3809.00,439.00'
130.45,130.04,100.87,100.88,112.34,113.85,154.00,237.00,-405.00,3489.00,-3728.00,240.00'
130.45,130.04,100.87,100.88,112.34,113.85,129.00,260.00,-402.00,3585.00,-3629.00,46.00'
130.45,130.04,100.87,100.88,112.34,113.85,102.00,282.00,-397.00,3674.00,-3527.00,-145.00'
130.45,130.04,100.87,100.88,112.34,113.85,78.00,301.00,-393.00,3742.00,-3411.00,-327.00'
130.45,130.04,100.87,100.88,112.34,113.85,56.00,320.00,-389.00,3796.00,-3290.00,-499.00'
130.45,130.04,100.87,100.88,112.34,113.85,34.00,336.00,-384.00,3845.00,-3161.00,-675.00'
130.45,130.04,100.87,100.88,112.34,113.85,14.00,351.00,-379.00,3879.00,-3022.00,-846.00'
130.45,130.04,100.87,100.88,112.34,113.85,-6.00,366.00,-374.00,3900.00,-2878.00,-1010.00'
130.45,130.04,100.87,100.88,112.34,113.85,-22.00,375.00,-367.00,3916.00,-2727.00,-1174.00'
130.45,130.04,100.87,100.88,112.34,113.85,-36.00,382.00,-360.00,3931.00,-2566.00,-1350.00'
130.45,130.04,100.87,100.88,112.34,113.85,-47.00,386.00,-353.00,3942.00,-2401.00,-1523.00'
130.45,130.04,100.87,100.88,112.34,113.85,-59.00,390.00,-345.00,3946.00,-2230.00,-1697.00'
130.45,130.04,100.87,100.88,112.34,113.85,-73.00,394.00,-335.00,3956.00,-2051.00,-1887.00'
130.45,130.04,100.87,100.88,112.34,113.85,-87.00,396.00,-323.00,3963.00,-1865.00,-2079.00'
130.45,130.04,100.87,100.88,112.34,113.85,-101.00,395.00,-308.00,3967.00,-1678.00,-2270.00'
130.45,130.04,100.87,100.88,112.34,113.85,-116.00,393.00,-291.00,3969.00,-1507.00,-2443.00'
130.45,130.04,100.87,100.88,112.34,113.85,-131.00,391.00,-274.00,3962.00,-1325.00,-2615.00'
130.45,130.04,100.87,100.88,112.34,113.85,-149.00,388.00,-253.00,3950.00,-1131.00,-2796.00'
130.45,130.04,100.87,100.88,112.34,113.85,-169.00,385.00,-230.00,3928.00,-953.00,-2952.00'
130.45,130.04,100.87,100.88,112.34,113.85,-190.00,384.00,-208.00,3890.00,-762.00,-3103.00'
130.45,130.04,100.87,100.88,112.34,113.85,-212.00,380.00,-182.00,3841.00,-562.00,-3254.00'
130.45,130.04,100.87,100.88,112.34,113.85,-234.00,375.00,-155.00,3771.00,-365.00,-3377.00'
130.45,130.04,100.87,100.88,112.34,113.85,-255.00,369.00,-128.00,3682.00,-166.00,-3486.00'
130.45,130.04,100.87,100.88,112.34,113.85,-277.00,365.00,-101.00,3591.00,26.00,-3587.00'
130.45,130.04,100.87,100.88,112.34,113.85,-298.00,360.00,-76.00,3487.00,222.00,-3678.00'
130.45,130.04,100.87,100.88,112.34,113.85,-317.00,356.00,-52.00,3367.00,412.00,-3749.00'
130.45,130.04,100.87,100.88,112.34,113.85,-335.00,351.00,-30.00,3241.00,591.00,-3801.00'
130.45,130.04,100.87,100.88,112.34,113.85,-351.00,347.00,-9.00,3100.00,774.00,-3841.00'
130.45,130.04,100.87,100.88,112.34,113.85,-367.00,342.00,11.00,2952.00,947.00,-3866.00'
130.45,130.04,100.87,100.88,112.34,113.85,-379.00,337.00,29.00,2801.00,1113.00,-3882.00'
130.45,130.04,100.87,100.88,112.34,113.85,-387.00,331.00,42.00,2642.00,1284.00,-3893.00'
130.45,130.04,100.87,100.88,112.34,113.85,-391.00,326.00,52.00,2478.00,1457.00,-3900.00'
130.45,130.04,100.87,100.88,112.34,113.85,-395.00,319.00,62.00,2308.00,1637.00,-3909.00'
130.45,130.04,100.87,100.88,112.34,113.85,-400.00,311.00,76.00,2126.00,1829.00,-3918.00'
130.45,130.04,100.87,100.88,112.34,113.85,-402.00,301.00,89.00,1937.00,2027.00,-3926.00'
130.45,130.04,100.87,100.88,112.34,113.85,-402.00,287.00,102.00,1753.00,2212.00,-3930.00'
130.45,130.04,100.87,100.88,112.34,113.85,-401.00,273.00,115.00,1586.00,2379.00,-3930.00'
130.45,130.04,100.87,100.88,112.34,113.85,-400.00,259.00,128.00,1402.00,2564.00,-3927.00'
130.45,130.04,100.87,100.88,112.34,113.85,-398.00,241.00,144.00,1201.00,2751.00,-3915.00'
130.45,130.04,100.87,100.88,112.34,113.85,-396.00,221.00,163.00,1026.00,2903.00,-3895.00'
130.45,130.04,100.87,100.88,112.34,113.85,-395.00,200.00,183.00,835.00,3060.00,-3859.00'
130.45,130.04,100.87,100.88,112.34,113.85,-393.00,177.00,204.00,625.00,3223.00,-3811.00'
130.45,130.04,100.87,100.88,112.34,113.85,-390.00,153.00,226.00,433.00,3361.00,-3756.00'
130.45,130.04,100.87,100.88,112.34,113.85,-386.00,128.00,247.00,237.00,3484.00,-3683.00'
130.45,130.04,100.87,100.88,112.34,113.85,-382.00,102.00,269.00,32.00,3588.00,-3585.00'
130.45,130.04,100.87,100.88,112.34,113.85,-378.00,76.00,291.00,-163.00,3674.00,-3478.00'
130.45,130.04,100.87,100.88,112.34,113.85,-373.00,52.00,310.00,-349.00,3743.00,-3363.00'
130.45,130.04,100.87,100.88,112.34,113.85,-369.00,31.00,327.00,-533.00,3798.00,-3234.00'
130.45,130.04,100.87,100.88,112.34,113.85,-364.00,11.00,343.00,-714.00,3838.00,-3094.00'
130.45,130.04,100.87,100.88,112.34,113.85,-359.00,-9.00,358.00,-893.00,3864.00,-2943.00'
130.45,130.04,100.87,100.88,112.34,113.85,-353.00,-27.00,370.00,-1067.00,3884.00,-2788.00'
130.45,130.04,100.87,100.88,112.34,113.85,-346.00,-41.00,378.00,-1234.00,3896.00,-2634.00'
130.45,130.04,100.87,100.88,112.34,113.85,-340.00,-53.00,383.00,-1405.00,3907.00,-2473.00'
130.45,130.04,100.87,100.88,112.34,113.85,-333.00,-62.00,386.00,-1584.00,3920.00,-2308.00'
130.45,130.04,100.87,100.88,112.34,113.85,-324.00,-75.00,390.00,-1766.00,3929.00,-2135.00'
